Crime Description,Latitude,Longitude,Hour
IDENTITY THEFT,28.854898311366615,77.30428151149951,5
HOMICIDE,28.547509604356197,77.32482445360587,16
BURGLARY,28.68441690269216,77.39958218103912,1
CYBERCRIME,28.544917056924746,77.35509569740056,8
HOMICIDE,28.67714279286321,77.3958874603526,3
EXTORTION,28.71093101532717,77.07279881914177,0
ROBBERY,28.70516769439509,77.33883686635527,0
FRAUD,28.71177318482137,77.36851095616277,2
ILLEGAL POSSESSION,28.46753989610876,77.14998321624842,22
IDENTITY THEFT,28.74677023479336,77.43728866392163,18
SHOPLIFTING,28.73737517819011,77.15235580165135,23
COUNTERFEITING,28.74129406110844,77.12191605968825,2
DOMESTIC VIOLENCE,28.43703527636935,77.43354840774026,23
DRUG OFFENSE,28.623419421207075,77.12350991905821,14
FRAUD,28.604517566022864,77.2077512312159,19
PUBLIC INTOXICATION,28.4433557418216,77.18396141501842,20
COUNTERFEITING,28.511183963948405,77.44903091127914,6
IDENTITY THEFT,28.620481315899017,77.22761786914398,17
TRAFFIC VIOLATION,28.77145315492904,77.3471544666481,15
PUBLIC INTOXICATION,28.51853103849233,77.39701945232191,9
ILLEGAL POSSESSION,28.814874955062454,77.3139517903736,11
IDENTITY THEFT,28.67289914286973,77.47184724916245,5
IDENTITY THEFT,28.780210842592307,77.40125376462801,4
CYBERCRIME,28.63627799166843,77.20010331383743,22
EXTORTION,28.64959711271111,77.47540592162885,17
EXTORTION,28.70985969468982,77.26228741663567,13
ARSON,28.86398530408291,77.01128866147245,16
FIREARM OFFENSE,28.645906290706453,77.13000663982645,9
VANDALISM,28.664328769054144,77.31086479351863,5
TRAFFIC VIOLATION,28.70099848176376,77.07840745116222,22
COUNTERFEITING,28.768757568648862,77.2920340224466,23
DOMESTIC VIOLENCE,28.435925167743115,77.18079901115377,5
BURGLARY,28.657843719260985,77.26719274002913,19
KIDNAPPING,28.64079579460302,77.00093742393662,10
ILLEGAL POSSESSION,28.860842492118785,77.42421067733434,16
SHOPLIFTING,28.646753290218168,77.18096274388776,2
FIREARM OFFENSE,28.634160267347163,77.07007921713898,11
SEXUAL ASSAULT,28.88109999426735,77.21895792850253,2
FIREARM OFFENSE,28.62528823180044,77.24308864674441,19
CYBERCRIME,28.490442215161043,77.3187013552481,9
DRUG OFFENSE,28.508458061402894,77.26228122017613,6
ARSON,28.447593769168485,77.02176179103353,16
SEXUAL ASSAULT,28.40028406462947,77.43575616103888,22
KIDNAPPING,28.61597283050024,77.22825446589349,8
CYBERCRIME,28.78462129064911,77.03849388626651,17
IDENTITY THEFT,28.766733221399917,77.3864141182646,16
KIDNAPPING,28.416074543901424,77.33007720939153,11
KIDNAPPING,28.684991451797014,77.32471888638462,19
ROBBERY,28.477141562706738,77.21345700086778,3
DRUG OFFENSE,28.870538142382348,77.20524853131049,21
IDENTITY THEFT,28.483682499822088,77.26816931819367,9
DRUG OFFENSE,28.71331960884874,77.02529720644955,1
KIDNAPPING,28.563119181082026,77.14947888210897,23
DOMESTIC VIOLENCE,28.720780662982175,77.49394708678119,18
ROBBERY,28.606129298232037,77.33109624456404,19
COUNTERFEITING,28.779821526153196,77.20946708270866,3
ILLEGAL POSSESSION,28.51533956266393,77.11118155147022,18
FRAUD,28.85289592645713,77.37260468095012,16
EXTORTION,28.650104824656676,77.1301451548531,21
COUNTERFEITING,28.778046573856425,77.08118505192314,8
ROBBERY,28.824865095700613,77.07725745011714,22
VANDALISM,28.8994143054774,77.36463163958237,16
FRAUD,28.511972832796978,77.32140512714436,6
SHOPLIFTING,28.543446206781727,77.03490304968561,5
CYBERCRIME,28.525216543365943,77.05752140768111,21
VEHICLE - STOLEN,28.53143566607989,77.31692343367679,15
DOMESTIC VIOLENCE,28.691222370769687,77.28555805093607,2
ROBBERY,28.89676126157292,77.3429995301859,3
ROBBERY,28.895139043546376,77.08901945418162,19
KIDNAPPING,28.66338661568115,77.36329395310858,4
VEHICLE - STOLEN,28.719513605132335,77.46804823366527,5
FRAUD,28.829985271850802,77.30052515726771,14
IDENTITY THEFT,28.86646672922675,77.0980650098214,20
FIREARM OFFENSE,28.501930313664772,77.33977192764205,8
FRAUD,28.664270864471224,77.17154084177304,15
SHOPLIFTING,28.816418527330754,77.02464387319286,16
EXTORTION,28.551601038317294,77.15116934767624,14
VANDALISM,28.619904521240233,77.45279255097506,16
SHOPLIFTING,28.892810550756003,77.20556966008799,5
SEXUAL ASSAULT,28.892523348360434,77.43233266901555,14
BURGLARY,28.85305340538259,77.2543296717614,0
FIREARM OFFENSE,28.79922417241403,77.2584889944798,17
SHOPLIFTING,28.5345652503614,77.00260816053245,19
IDENTITY THEFT,28.560425037033593,77.31855203664449,19
VANDALISM,28.673641420602436,77.05390692251521,0
DRUG OFFENSE,28.680388687281006,77.23937420734103,21
EXTORTION,28.652751409678533,77.13015842782904,10
PUBLIC INTOXICATION,28.718335139958153,77.19619148291466,1
SHOPLIFTING,28.604161511316494,77.2685386778334,12
TRAFFIC VIOLATION,28.774587078657763,77.00723205730098,13
ROBBERY,28.566774963239176,77.14229179163581,9
IDENTITY THEFT,28.565338498473174,77.49480596714594,17
PUBLIC INTOXICATION,28.463612980945914,77.02869956291028,13
ROBBERY,28.494356105014457,77.15969674407869,5
TRAFFIC VIOLATION,28.825260439460678,77.16071073748232,14
EXTORTION,28.623141169290218,77.18969296046639,6
FIREARM OFFENSE,28.513933893276416,77.34239045922118,2
ARSON,28.779670550011193,77.12387189934148,6
COUNTERFEITING,28.67699056290843,77.23013467206803,21
KIDNAPPING,28.410578005711645,77.32243178342623,13
ILLEGAL POSSESSION,28.558180728668358,77.16116102916429,7
IDENTITY THEFT,28.488500705560668,77.47438629025163,8
VEHICLE - STOLEN,28.727936430491418,77.48983631747134,20
ILLEGAL POSSESSION,28.537515520315125,77.05983678384375,15
HOMICIDE,28.432473389604972,77.1719099422004,18
HOMICIDE,28.427467494598833,77.10398603490324,14
ASSAULT,28.690863648979356,77.09339479777856,23
TRAFFIC VIOLATION,28.410861727852044,77.24548991916915,15
FIREARM OFFENSE,28.824396056568045,77.28191355406744,9
FIREARM OFFENSE,28.477698559628635,77.2128260202988,6
SHOPLIFTING,28.703283167597714,77.13627743654868,1
FRAUD,28.62234401400537,77.13931078712682,18
ROBBERY,28.62142576061595,77.49606407817036,22
SEXUAL ASSAULT,28.435898571180022,77.46183868699512,15
VEHICLE - STOLEN,28.801376125106106,77.03794942049468,11
VEHICLE - STOLEN,28.846526242376626,77.32827532599806,3
VANDALISM,28.40550833369211,77.22843880374242,15
CYBERCRIME,28.489302087848557,77.34440704859958,4
PUBLIC INTOXICATION,28.85195209439774,77.29848035277028,14
PUBLIC INTOXICATION,28.674746806400027,77.44462620004121,7
EXTORTION,28.475019789124104,77.03349415714442,20
PUBLIC INTOXICATION,28.501395226304577,77.17479895602885,22
BURGLARY,28.729993122118557,77.49274706288779,5
ILLEGAL POSSESSION,28.762408411123435,77.0911426744953,7
CYBERCRIME,28.699713404289966,77.06366671975333,22
HOMICIDE,28.876574189956262,77.3644860030003,0
KIDNAPPING,28.647031801830888,77.38871758000873,12
HOMICIDE,28.550135956071262,77.33613677383732,3
IDENTITY THEFT,28.638616454987897,77.38809791437997,10
TRAFFIC VIOLATION,28.579833146833305,77.34686078604659,0
TRAFFIC VIOLATION,28.51220794633734,77.06788534114459,3
ROBBERY,28.42298162467007,77.30411094873925,9
CYBERCRIME,28.57610624678256,77.38843834127977,1
IDENTITY THEFT,28.75570467385487,77.43275830316223,19
IDENTITY THEFT,28.409218901437594,77.12311762134185,13
IDENTITY THEFT,28.619589256602964,77.06371538046928,10
CYBERCRIME,28.722004700724934,77.39054522179129,11
SEXUAL ASSAULT,28.70520205458715,77.12827417251783,20
ARSON,28.788324217944357,77.01596473916044,20
KIDNAPPING,28.8052598578299,77.41260678182465,1
COUNTERFEITING,28.755852910459694,77.25299556690543,16
ILLEGAL POSSESSION,28.451398848072373,77.1633165662142,11
BURGLARY,28.63751122200218,77.00571455261577,18
VEHICLE - STOLEN,28.701702978743803,77.01766372235397,18
TRAFFIC VIOLATION,28.522783019404724,77.39631163528014,16
IDENTITY THEFT,28.421275908823386,77.24485294248244,16
ASSAULT,28.511795160438023,77.07486102464823,5
DRUG OFFENSE,28.627447200866317,77.17925281362452,20
HOMICIDE,28.6069651595273,77.08265257376875,16
DRUG OFFENSE,28.488333490663578,77.0564407765902,6
SHOPLIFTING,28.812207771341743,77.13815391033707,5
KIDNAPPING,28.86284333436836,77.2747542737312,12
ILLEGAL POSSESSION,28.500674159526355,77.10500330390612,8
KIDNAPPING,28.86478645778361,77.17183554064238,16
COUNTERFEITING,28.40893047958759,77.23896544197822,9
DRUG OFFENSE,28.86248123635347,77.21001486959157,4
EXTORTION,28.87596439504045,77.06431389956064,9
SHOPLIFTING,28.406025931507962,77.01943281776795,19
DRUG OFFENSE,28.781509648388372,77.01772936347447,19
SEXUAL ASSAULT,28.88510078628492,77.17508950901393,7
KIDNAPPING,28.852951109408888,77.35940103926866,19
BURGLARY,28.885355080598107,77.06562764936463,2
HOMICIDE,28.67516175284882,77.39349005818221,23
IDENTITY THEFT,28.439078069942692,77.35783715465692,18
HOMICIDE,28.824894598902517,77.0019717454428,0
VANDALISM,28.706914127904504,77.01337393649092,16
FIREARM OFFENSE,28.707368372094145,77.09751660776902,11
IDENTITY THEFT,28.60862680492934,77.02806045552529,21
ILLEGAL POSSESSION,28.685920988260552,77.26567155263515,5
ILLEGAL POSSESSION,28.476789889543056,77.0198136307292,21
ROBBERY,28.769885013283073,77.40132291899769,20
COUNTERFEITING,28.43750865367577,77.24648103447291,6
PUBLIC INTOXICATION,28.764890383521895,77.36397718333623,10
PUBLIC INTOXICATION,28.824489211312425,77.37535127546792,15
BURGLARY,28.63623433878224,77.25338196983512,5
FIREARM OFFENSE,28.654915183028525,77.46268143812674,23
ASSAULT,28.556107136461037,77.49512038692765,4
CYBERCRIME,28.884729291862794,77.17960734300728,5
HOMICIDE,28.76656223727977,77.06293207012462,12
ROBBERY,28.584494276650172,77.18161908932393,11
SEXUAL ASSAULT,28.4874036931165,77.11167694850714,1
VANDALISM,28.509789796101046,77.26550283353087,21
FRAUD,28.631961143055022,77.1891938006262,5
SEXUAL ASSAULT,28.871284200157167,77.2402247071434,2
HOMICIDE,28.76707317288046,77.381593788038,12
ILLEGAL POSSESSION,28.507621874089573,77.13701048727093,22
ASSAULT,28.82978056670945,77.26873736231987,0
EXTORTION,28.58910026150484,77.16758062466434,11
KIDNAPPING,28.825861091376257,77.39248043206032,21
ILLEGAL POSSESSION,28.520849798990564,77.31976831620385,21
BURGLARY,28.70933030596816,77.00425236525531,4
CYBERCRIME,28.86333524404064,77.33002567055262,14
BURGLARY,28.528947004573897,77.08508100403328,20
VEHICLE - STOLEN,28.746463295292926,77.36223689510152,16
BURGLARY,28.89365630997857,77.28366933342272,15
COUNTERFEITING,28.475299143621502,77.20074133886159,18
KIDNAPPING,28.444201145350334,77.34703321460363,10
TRAFFIC VIOLATION,28.737097596222405,77.42829664293438,1
IDENTITY THEFT,28.569867973874512,77.38937185693104,15
KIDNAPPING,28.435622238683294,77.27268963828595,15
ASSAULT,28.6376528089418,77.36134716012977,20
ROBBERY,28.776885339821977,77.20695727719638,22
ROBBERY,28.542561200207594,77.39451306078156,8
FRAUD,28.567523438752566,77.4145259458114,22
FIREARM OFFENSE,28.822849700323484,77.0686469184382,0
BURGLARY,28.66003595613074,77.11901567979697,23
DOMESTIC VIOLENCE,28.821365984403236,77.13499436867458,3
COUNTERFEITING,28.623194746071853,77.08304085949105,15
PUBLIC INTOXICATION,28.87648758078005,77.19626750344871,16
HOMICIDE,28.725397294858865,77.0965166057248,15
IDENTITY THEFT,28.457949432659625,77.2977696554633,23
VEHICLE - STOLEN,28.8425464941134,77.0508077214488,13
DOMESTIC VIOLENCE,28.6446325954154,77.13495957651338,3
DOMESTIC VIOLENCE,28.47081948398645,77.33276032297317,14
PUBLIC INTOXICATION,28.476345066920707,77.19927256156667,6
KIDNAPPING,28.743766967554933,77.21073137092671,14
CYBERCRIME,28.423686253364743,77.39896262647919,9
COUNTERFEITING,28.543296882456904,77.4922557766455,1
FRAUD,28.46989379523493,77.28253389162711,15
HOMICIDE,28.620538714808642,77.0395335857318,2
PUBLIC INTOXICATION,28.60717688599718,77.05145148711182,7
FRAUD,28.660938217344427,77.4842503610147,14
HOMICIDE,28.539818164551264,77.33961745637424,21
KIDNAPPING,28.416021794689087,77.3762345591669,7
HOMICIDE,28.70719305326759,77.33788187884277,7
CYBERCRIME,28.586859001441173,77.08980880084758,7
DOMESTIC VIOLENCE,28.725667499370022,77.22418108041238,13
COUNTERFEITING,28.45433348540213,77.39904021880969,4
IDENTITY THEFT,28.406888677647025,77.43318148147104,12
DRUG OFFENSE,28.524147123942644,77.11866775737319,19
BURGLARY,28.628273661497026,77.29798089541691,1
ARSON,28.597035987084233,77.07855095136922,23
ROBBERY,28.805151277636732,77.47913843656087,12
TRAFFIC VIOLATION,28.58891882209641,77.12610214449624,15
FRAUD,28.66522058980154,77.36331756430195,14
CYBERCRIME,28.696757796221096,77.11555647211343,22
DOMESTIC VIOLENCE,28.410915695822904,77.30802697143928,15
HOMICIDE,28.657566688423092,77.32963215351133,21
PUBLIC INTOXICATION,28.572415629699417,77.16421405172737,6
VANDALISM,28.610640063841625,77.40941693271303,5
DRUG OFFENSE,28.450143699247622,77.44268544912373,15
ASSAULT,28.79141028282432,77.427534965127,3
PUBLIC INTOXICATION,28.87120212540426,77.16539910973236,2
ILLEGAL POSSESSION,28.411134410314798,77.37217012950633,5
DOMESTIC VIOLENCE,28.700686381405674,77.27974537743461,6
ROBBERY,28.78192203364418,77.296314162246,2
ILLEGAL POSSESSION,28.542403794324944,77.23871254262923,17
HOMICIDE,28.793777792431605,77.30013057398443,13
COUNTERFEITING,28.71617752538315,77.06782707901787,4
PUBLIC INTOXICATION,28.864581316135535,77.20442361655873,6
KIDNAPPING,28.890502405676884,77.08883588099397,22
FRAUD,28.42117305699935,77.1400527654857,21
ILLEGAL POSSESSION,28.6224688805135,77.06390726796107,2
FIREARM OFFENSE,28.673493893789107,77.10624780261101,14
ARSON,28.473371616603824,77.39096462789385,7
CYBERCRIME,28.56814291521368,77.27491823108883,8
FIREARM OFFENSE,28.893823723878228,77.01182155925612,14
PUBLIC INTOXICATION,28.408115228171233,77.39426224190106,23
ILLEGAL POSSESSION,28.626253965762192,77.45473419796474,13
ROBBERY,28.821327310859097,77.44021463789132,22
DOMESTIC VIOLENCE,28.561950631359643,77.41150844143667,19
BURGLARY,28.639899251377575,77.49610822140046,18
COUNTERFEITING,28.88902287289399,77.29320097776896,18
CYBERCRIME,28.63743841823785,77.48129381425746,19
SEXUAL ASSAULT,28.465460656073247,77.47442211625071,6
COUNTERFEITING,28.425860745833194,77.15661936525171,23
FRAUD,28.87270828621997,77.43171687802794,22
HOMICIDE,28.53290470663753,77.3962363327794,14
SHOPLIFTING,28.652031953282275,77.38789938870055,17
ILLEGAL POSSESSION,28.445350883044984,77.44814038564596,21
DRUG OFFENSE,28.6118275602753,77.19209500496015,3
EXTORTION,28.865052759625062,77.2000274829437,1
PUBLIC INTOXICATION,28.65120649681547,77.32002615460182,23
SEXUAL ASSAULT,28.885567575901163,77.36890226890718,13
FRAUD,28.529417818618697,77.43986855132881,17
HOMICIDE,28.652272619851967,77.43792266032965,12
SHOPLIFTING,28.829765395904662,77.36066981219312,12
FRAUD,28.62412617727687,77.47844638891077,0
ARSON,28.539743686785094,77.08931430947312,6
SHOPLIFTING,28.82773768170894,77.47516992359004,2
ILLEGAL POSSESSION,28.594944734436304,77.03209574101682,10
HOMICIDE,28.665361645530115,77.27781094059596,0
SEXUAL ASSAULT,28.88826353320757,77.04509847850406,19
BURGLARY,28.493241647377932,77.28400048759907,7
CYBERCRIME,28.550700318360093,77.19505485622786,17
BURGLARY,28.41553480003492,77.0408047157512,1
SHOPLIFTING,28.595918854955023,77.3240584025121,0
DRUG OFFENSE,28.500091715292427,77.36559899981143,10
CYBERCRIME,28.740017467703943,77.08709270681,18
ASSAULT,28.490660729382924,77.34721835965439,19
HOMICIDE,28.737406376202934,77.08952377457386,13
TRAFFIC VIOLATION,28.531737714094657,77.06869822465764,14
IDENTITY THEFT,28.577608917060598,77.07368163326237,16
SEXUAL ASSAULT,28.574430326023197,77.29953923447717,16
EXTORTION,28.758375875081803,77.38939540406331,17
KIDNAPPING,28.63325463156917,77.29844685073691,0
COUNTERFEITING,28.58064944942634,77.40467572650913,10
SEXUAL ASSAULT,28.826311359519725,77.29573867053519,20
CYBERCRIME,28.6859753128206,77.39866062367425,10
COUNTERFEITING,28.506915410638996,77.48826125056665,3
TRAFFIC VIOLATION,28.85004563907184,77.19547990398411,15
ROBBERY,28.571325148016818,77.07497108846344,7
VEHICLE - STOLEN,28.41948968876866,77.06769840585248,12
SHOPLIFTING,28.647300111987224,77.2987387983283,12
COUNTERFEITING,28.461969027220437,77.27355153292767,16
HOMICIDE,28.51923322185787,77.09211768927102,22
PUBLIC INTOXICATION,28.773555436343702,77.44105248133384,16
PUBLIC INTOXICATION,28.46537590668816,77.47837418422709,23
VEHICLE - STOLEN,28.803472112177015,77.12660782155164,0
BURGLARY,28.868453644065475,77.10344146545053,18
DOMESTIC VIOLENCE,28.703266050203972,77.10696092615377,10
COUNTERFEITING,28.755179596011413,77.19371076484568,17
VEHICLE - STOLEN,28.756793304953707,77.42661358764947,2
PUBLIC INTOXICATION,28.89640397863522,77.29798030497057,12
BURGLARY,28.57076913110081,77.03377671586634,0
DOMESTIC VIOLENCE,28.48142827562135,77.23648954258603,15
ASSAULT,28.65958361745716,77.04516584151405,5
ILLEGAL POSSESSION,28.666624904915853,77.20310705700422,3
BURGLARY,28.48895624414807,77.20176007115165,1
HOMICIDE,28.70655470949707,77.32417633285482,6
VEHICLE - STOLEN,28.407062366738412,77.27472698348156,23
DRUG OFFENSE,28.86383420122711,77.43737739116955,23
KIDNAPPING,28.53228713891063,77.00813759133274,1
HOMICIDE,28.419780104195095,77.38699941104733,23
FRAUD,28.454124720737425,77.01132917047792,14
PUBLIC INTOXICATION,28.52012447413982,77.15214491423818,7
TRAFFIC VIOLATION,28.536953084303022,77.43983156908978,22
SEXUAL ASSAULT,28.416404999748863,77.34520708583857,5
KIDNAPPING,28.539677406096864,77.08599833918308,4
IDENTITY THEFT,28.49647086824674,77.24539227205597,5
FIREARM OFFENSE,28.589310463717258,77.360952090489,3
EXTORTION,28.592583868677984,77.46867166066977,11
PUBLIC INTOXICATION,28.56950387030144,77.3171605996091,3
ROBBERY,28.56396194176535,77.01233770571646,5
BURGLARY,28.444865638870624,77.24985092984814,8
ARSON,28.41260247356308,77.07648081958541,15
VANDALISM,28.501057150078232,77.02388977523746,20
TRAFFIC VIOLATION,28.778324713708308,77.2992553173408,1
COUNTERFEITING,28.89540488277556,77.38846095125521,15
HOMICIDE,28.864263087528663,77.0180302777482,2
COUNTERFEITING,28.652109677768884,77.39179463548275,23
ARSON,28.665911927888967,77.35319393990575,6
FIREARM OFFENSE,28.55729078451792,77.37599344408419,20
HOMICIDE,28.786969719318826,77.12236418635786,18
DRUG OFFENSE,28.78237834396632,77.19679772774671,7
EXTORTION,28.822136178791222,77.0598754136036,7
KIDNAPPING,28.84775228859844,77.11944547511723,7
CYBERCRIME,28.617174624112646,77.15139483573871,11
ARSON,28.783437784053596,77.15971831976839,10
KIDNAPPING,28.803199364397937,77.08751994404841,15
VANDALISM,28.554229811248874,77.09435589903558,11
IDENTITY THEFT,28.864621122003072,77.45073519989609,18
DOMESTIC VIOLENCE,28.447170751319828,77.3919468074078,11
FRAUD,28.89713458958164,77.17223885174572,7
SHOPLIFTING,28.785045359079433,77.47382176974048,7
ILLEGAL POSSESSION,28.44663545266216,77.11946135639616,17
COUNTERFEITING,28.7281148240525,77.20341022672503,3
TRAFFIC VIOLATION,28.41708970546413,77.40676265571729,6
VEHICLE - STOLEN,28.78509347472209,77.22144318510182,7
IDENTITY THEFT,28.799611460829528,77.11731266145408,15
ILLEGAL POSSESSION,28.701205126545723,77.18426773381074,3
KIDNAPPING,28.828430195958283,77.25036053618734,10
PUBLIC INTOXICATION,28.448941640107428,77.31032219183017,16
BURGLARY,28.537961921020404,77.20280324979076,22
ROBBERY,28.607088760796334,77.21565216555999,10
HOMICIDE,28.42122897641405,77.13197180640071,23
VANDALISM,28.624108043785583,77.2676736492087,14
KIDNAPPING,28.532606728056283,77.10972811688477,18
FIREARM OFFENSE,28.596367506050875,77.43376310905404,5
COUNTERFEITING,28.612551315996154,77.37368353513315,21
ILLEGAL POSSESSION,28.83970586674384,77.20513949420709,6
